0_0_0,-0.6295605769175477,-0.5903428720217567,0.1199412916815885
0_0_1,1.2802474139863438,0.31796408237620966,0.669092962198329
0_1_1,3.5827702989308996,0.3148965501457022,0.47813115332829426
0_0_2,-5.8805669420504785,-6.161022132100425,-5.920574066318721
0_1_2,-0.379213646580813,-0.4958042536390241,-1.4106640049896333
1_1_2,0.9258590134137756,5.9350728610252865,0.1556475638615343
1_2_1,15.135264068459966,1.5289672930334015,3.9423192932834
1_2_2,10.721692660313524,0.2951103479999818,0.0
1_0_1,10.06225701158697,11.188024002220168,9.645552862009538
1_1_0,10.581663163217748,5.108869048354237,14.905711424336019
1_1_1,13.70006487754394,11.327068646572984,11.623452417981767
1_0_0,9.308418152797344,8.94815002207415,11.209285463069358
4_2_0,27.2690462216251,27.308334529304148,29.39538109850883
4_3_0,26.023196705598444,28.72582106756243,24.394637302729908
4_0_0,1.3056341712339106,0.6700239953001887,12.179766273588497
4_1_0,18.479186473493993,18.951938241223047,21.290046774409145
3_3_0,5.837784058468741,2.6286779290474067,23.627642035516864
3_2_1,0.0,5.586658617033261,0.0
3_3_1,6.4760625043252205,26.38618106305287,7.537759714710757
3_1_0,13.774040013738766,10.602015403879545,17.45933328239217
3_2_0,7.20429200799018,18.118094084621813,22.930913706600512
3_0_0,6.547222326094001,6.064837712129006,11.122533806680941
2_3_1,0.3376035639799897,21.17927930857832,2.0580302129712638
2_0_0,4.89274032237693,3.2967638010024043,14.687340054173916
2_1_0,14.390865515690844,14.02517716763108,17.140685411730058
2_1_1,11.387393563497922,13.954797460903958,17.28340730908693
2_2_0,0.18760620880001588,0.0,13.568443531410582
2_2_1,20.606200586155246,23.204721432809176,21.023785334499458
