0_2_0,-2.9294669141501806,-2.5340563379919394,-2.352355546977149
0_2_1,-14.212422500042035,-15.257929709400083,-15.302116789140774
1_4_1,-16.56835175371386,-14.987044489442505,-5.638144366976168
0_2_2,-0.062110208225005764,0.0,0.2103816866443061
0_4_1,-37.522653972783075,-33.499647604394184,-37.542865464506875
1_4_2,-35.74229644870422,-35.73265739221273,-32.52396161955023
1_2_1,-0.34637550246858556,0.027837197130432582,1.1401386747893583
0_4_2,-49.987420199947636,-49.987519414829315,-49.98743631228609
1_2_2,3.464716723111764,4.9826751813844945,2.262497575688581
1_2_0,2.3544803797731957,5.7148459514704655,2.4813039735175075
1_0_2,0.0,0.015963790399990723,0.009048599856012684
4_1_1,0.0,-0.055980780841002525,0.0
4_1_2,-17.847755427027153,-17.92471558261229,-16.1398656615115
4_3_1,-1.3445850189726223,-1.595205069985338,-1.4456240311722521
4_1_0,-0.2820697867602511,-0.62907650405375,-0.12791352723359592
3_4_1,-2.015046618150183,-1.5853872021371622,-1.9728073507520034
3_2_1,-1.2009056733036712,1.5014060228938741,-1.1345946931266155
3_2_2,2.605680608524462,0.0784326291507399,-0.2396948697728487
3_0_1,-32.39167478016694,-35.597040760601935,-35.60607550023856
3_0_2,-9.640055005463442,-18.820478695926035,-20.199024166454638
3_2_0,3.314931264473821,3.1890547304284955,3.2206031685728713
3_0_0,0.0,0.0,-1.18228030140232
2_2_2,7.008051130054963,5.730591839230088,6.335445548736906
2_4_1,-3.540222594927874,-2.0758110001488146,-0.9882062425385129
2_4_2,-18.406459381845973,-16.71791154883178,-18.336343720251836
2_0_0,0.0,1.925246620885399,0.08665191513372639
2_0_1,0.07094992501286078,0.0,0.0
2_2_0,9.850998630138799,9.803295266589771,8.143265113831074
2_0_2,0.05787366184816117,-2.469262784978901,-1.12248118468463
2_2_1,2.0803939443393373,2.06500572952113,2.9452420660645906
0_1_0,0.09738984179474902,-0.18772369651502818,-0.10733923355625148
0_3_1,-25.160452525375383,-24.87514701264403,-23.11535201528175
1_3_2,0.0,0.7831945684298385,0.07251718843790592
1_3_0,-0.005862142934888519,-0.015482184082120917,1.4349070718722892
1_1_2,-0.1791055674714991,2.4156504817209417,-0.1559193185725019
1_3_1,-5.953947766980463,-4.086249069896557,-0.5231254125327179
1_1_0,2.8794135448696925,3.8795797140755113,2.9275664783204385
1_1_1,1.0123807187896523,0.9818916187711078,1.6358056655194813
4_0_2,-25.861607615060894,-32.35171706720635,-32.562178239530205
4_2_0,0.0,0.0,-0.2823578848999997
4_2_1,-2.149648758983073,-2.0321272594553244,-2.405236692855855
4_2_2,-0.9556855060516521,-0.7845744805110064,0.0
4_0_1,-46.47804473378163,-46.49488567217505,-46.45179611646557
3_3_2,0.6618893989678036,2.1510928062915364,0.19861445115659238
3_1_2,0.32976756444398564,-6.116376436411687,-5.419623550782866
3_3_0,1.8940176269453683,1.895678958490014,1.1971000006621972
3_3_1,-0.7051990519981228,-0.7127534670422986,1.402789559333758
3_1_0,0.501013074202897,0.6492769253776858,0.286135230299383
3_1_1,0.32067797065684656,0.4899069046337702,0.20637246158083067
2_3_1,0.45518645261710966,0.29390072014108515,1.5436462738329173
2_3_2,0.03286198502774263,0.6558764531839124,5.865759116636103
2_1_0,5.504207358086584,5.7185527199074215,5.218715883681849
2_1_1,3.285375667415829,3.334433841063258,3.3480906380118225
2_3_0,5.608520276866349,5.72495010018004,7.166339170530434
2_1_2,3.1071247472826977,4.377844791790884,2.123061903635463
